Президент,,,
,,,
Адміністрація президента / Секретаріат президента,,,
,,Лозiвське училище культури і мистецтв ,
,,Луганська державна академія культури і мистецтв ,
,,Львiвське училище культури i мистецтв ,
,,Львiвський коледж декоративного та ужиткового мистецтва iм. I. Труша ,
,,Львівська національна музична академія імені М.В.Лисенка,
,,Львівська середня спеціалізована музична школа-інтернат ім. С. Крушельницької,
,,Львівське музичне училище iм. С.Людкевича ,
,,Марiупольське музичне училище ,
,,Мелiтопольське училище культури ,
,,Миколаївське музичне училище ,
,,Миколаївський коледж культури і мистецтв ,
,,Нацiональна академiя образотворчого мистецтва i архiтектури ,
,,Національна музична академія України імені П.І.Чайковського ,
,,Національна академiя керiвних кадрiвкультури i мистецтв ,
,,Ніжинське училище культури i мистецтв iм. М. Заньковецької ,
,,Одеська національна музична академія імені А.В. Нежданової,
,,Одеська середня спеціалізована музична школа-інтернат ім. П. Столярського,
,,Одеське театрально-художнє училище iм. М.Грекова ,
,,Одеське училище мистецтв i культури iм. К.Ф. Данькевича ,
,,Олександрiйське училище культури ,
,,Полтавське музичне училище iм. М.В. Лисенка ,
,,Сiмферопольське музичне училище iм. П.І. Чайковського ,
,,Самбiрське училище культури ,
,,Сєверодонецьке обласне музичне училище iм. С. Прокоф'єва ,
,,Студія з підготовки акторських кадрів при Національній заслуженій капелі бандуристів України ім.Г.І.Майбороди,
,,Студія з підготовки акторських кадрів при Національному заслуженому академічному ансамблі танцю України імені Павла Вірського,
,,Студія з підготовки акторських кадрів при Національному заслуженому академічному українському народному хорі України ім.Г.Верьовки,
,,Сумське вище училище мистецтв i культури iм. Д.С. Бортнянського ,
,,Теребовлянське училище культури ,
,,Тернопільське обласне музичне училище iм. С. Крушельницької ,
,,Тульчинське училище культури ,
,,Ужгородське музичне училище iм. Д.Задора ,
,,Ужгородський коледж культури і мистецтв ,
,,Уманське обласне музичне училище iм. П.Д. Демуцького ,
,,Харкiвська державна академiя культури ,
,,Харкiвське училище культури ,
,,Харкiвське художнє училище ,
,,Харківська середня спеціалізована музична школа-інтернат,
,,Харківське музичне училище iм. Б.М. Лятошинського ,
,,Харківський національний університет мистецтв імені І.П. Котляревського ,
,,Херсонське музичне училище ,
,,Херсонське училище культури ,
,,Хмельницьке музичне училище iм. В.Заремби ,
,,Черкаське музичне училище iм. С.С. Гулака-Артемовського ,
,,Чернiвецьке обласне училище мистецтв iм. С.Воробкевича ,
,,Чернiгiвське музичне училище iм. Л.М. Ревуцького ,
,,Шахтарський кiнотехнiкум ,
,Бібліотека,,
,,“Обласна універсальна наукова бібліотека імені Тараса Шевченка” Черкаської обласної ради,
,,Вінницька обласна універсальна наукова бібліотека ім. К.А.Тімірязєва,
,,Волинська обласна універсальна наукова бібліотека ім. Олени Пчілки,
,,Державна бібліотека України для юнацтва,
,,Дніпропетровська обласна універсальна наукова бібліотека імені Первоучителів слов’янських Кирила і Мефодія,
,,Житомирська обласна універсальна наукова бібліотека імені Олега Ольжича,
,,Закарпатська обласна універсальна наукова бібліотека ім. Ф.Потушняка,
,,Запорізька обласна універсальна наукова бібліотека ім. О.М.Горького,
,,Івано-Франківська обласна універсальна наукова бібліотека імені Івана Франка,
,,Кіровоградська обласна універсальна наукова бібліотека ім. Д.І.Чижевського,
,,Львівська обласна універсальна наукова бібліотека,
,,Миколаївська обласна універсальна наукова бібліотека ім. О.Гмирьова,
,,Національна бібліотека України для дітей,
,,Національна історична бібліотека України,
,,Національна парламентська бібліотека України,
,,Одеська національна ордена Дружби народів наукова бібліотека ім. М.Горького,
,,Одеська обласна універсальна наукова бібліотека імені Грушевського,
,,Полтавська обласна універсальна наукова бібліотека ім. І.П.Котляревського,
,,Регіональний інформаційний портал “ТЕРНОПІЛЬЩИНА”,
,,Рівненська державна обласна бібліотека,
,,Сумська обласна універсальна наукова бібліотека ім. Н.К.Крупської,
,,Тернопільська обласна універсальна наукова бібліотека,
,,Харківська державна наукова бібліотека ім. В.Г.Короленка,
,,Харківська обласна універсальна наукова бібліотека,
,,Херсонська обласна універсальна наукова бібліотека ім. О.Гончара,
,,Хмельницька обласна універсальна наукова бібліотека ім. М.Островського,
,,Чернівецька обласна універсальна наукова бібліотека ім. М.Івасюка,
,,Чернігівська обласна універсальна наукова бібліотека ім. В.Г.Короленка,
,Музей,,
,,Алупкінський палацо-парковий музей-заповідник,
,,Алуштинський міський літературно-меморіальний музей С.М. Сергєєва-Ценського,
,,Ананіївський історико - художній музей ,
,,Антрацитiвський історичний музей,
,,Артемівський краєзнавчий музей,
,,Бiлгород-Днiстровський краєзнавчий музей ,
,,Бiлоцеркiвський краєзнавчий музей,
,,Балаклiйський історико-краєзнавчий музей,
,,Барвiнкiвський краєзнавчий музей,
,,Бахмацький історичний музей,
,,Бердянський краєзнавчий музей,
,,Бердянський художній музей iм. I. Бродського,
,,Бережанський краєзнавчий музей,
,,Бережанський музей книги,
,,Березнiвський краєзнавчий музей,
,,Березнянський історико-краєзнавчий музей ім. Г. Верьовки,
,,Бериславський історичний музей,
,,Бершадський краєзнавчий музей,
,,Бібліотека-музей ім. А.П. Гайдара,
,,Біловодський краєзнавчий музей,
,,Білогірський районний літературно-краєзнавчий музей,
,,Білокуракінський районний краєзнавчий музей,
,,Бобринецький районний музей історії краю,
,,Бобровицький історико-краєзнавчий музей,
,,Богодухівський краєзнавчий музей,
,,Болградський історико-етнографічний музей  ,
,,"Борзнянський художньо-меморіальний музей ""Садиба народного художника України Олександра Саєнка""",
,,Бориспільський краєзнавчий музей,
,,Борщiвський краєзнавчий музей,
,,Боярський краєзнавчий музей,
,,Броварський краєзнавчий музей,
,,Бродiвський краєзнавчий музей  ,
,,Будинок-музей А.П. Чехова в Ялті,
,,Буринський краєзнавчий музей,
,,Бучацький краєзнавчий музей,
,,Вiльнянський краєзнавчий музей,
,,Валківський краєзнавчий музей,
,,"Василiвський iсторико-архiтектурний музей-заповiдник ""Садиба Попова""",
,,Ватутінський міський історичний музей,
,,Велеснiвський етнографічно-меморiальний музей В. Гнатюка,
,,Великосорочинський лiтературно-меморiальниймузей М. Гоголя,
,,Вертіївський історико-меморіальний музей М.П. Кирпоноса,
,,Відділ народного мистецтва  ,
,,Відділ Національного музею Тараса Шевченка,
,,Відділ стародруків та рукописів ,
,,Відділ сучасного мистецтва  ,
,,Вінницький обласний краєзнавчий музей,
,,Вінницький обласний художній музей,
,,Вінницький лiтературно-меморiальний музей М.Коцюбинського,
,,Вознесенський художній музей Є. Кiбрiна,
,,Волинський краєзнавчий музей,
,,Волноваський краєзнавчий музей,
,,Володимир-Волинський історичний музей,
,,Волочиський районний історичний музей,
,,Гадяцький лiтературно-меморіальний музей родини Драгоманових,
,,Гайворонський районний краєзнавчий музей,
,,Генічеський краєзнавчий музей,
,,Глухiвський краєзнавчий музей,
,,Горлівський художній музей,
,,Городищенський краєзнавчий музей,
,,Городоцький районний краєзнавчий музей,
,,Гуляйпiльський краєзнавчий музей,
,,Гусятинський краєзнавчий музей,
,,"Дiорама ""Штурм Iзмаїла"" ",
,,Дворічанський краєзнавчий музей,
,,Денисiвський краєзнавчий музей,
,,Деражнянський районний краєзнавчий музей,
,,"Державний iсторико-культурний заповiдник ""Тустань"" ",
,,Диканський історико-краєзнавчий музей,
,,Дирекція художніх виставок України,
,,Днiпропетровський iсторичний музейiм. Д. Яворницького,
,,Днiпропетровський художнiй музей ,
,,Добровеличкiвський краєзнавчий музей,
,,Долинський краєзнавчий музей «Бойківщина» Тетяни і Омеляна Антоновичів,
,,Долинський педагогічно-меморіальний музей А.С. Макаренка,
,,Донецький обласний краєзнавчий музей,
,,Донецький обласний художній музей,
,,Драбівський краєзнавчий музей,
,,Дружкiвський художній музей,
,,Дубровицький районний історико-етнографічний музей,
,,Дунаєвецький районний краєзнавчий музей,
,,Енергодарський художній виставочний зал,
,,Євпаторійський міський краєзнавчий музей,
,,Жашківський історичний музей,
,,Житомирський обласний краєзнавчий музей,
,,Житомирський обласний літературний музей,
,,Жмеринський міський історичний музей,
,,Закарпатський краєзнавчий музей  ,
,,Закарпатський музей народної архiтектури та побуту ,
,,Закарпатський художнiй музейiм. Й.Бокшая ,
,,Залiщицький краєзнавчий музей,
,,Заньківський меморіальний музей М. Заньковецької,
,,Заповiдник-музей М. Гоголя,
,,Запорізький краєзнавчий музей,
,,Запорізький художній музей,
,,Зарічненський районний краєзнавчий музей,
,,Звенигородський краєзнавчий музей,
,,Змiївський краєзнавчий музей,
,,Знамянський міський краєзнавчий музей,
,,Золотоніський краєзнавчий музей,
,,Золочiвський історико-краєзнавчий музей,
,,Івано-Франкiвський краєзнавчий музей,
,,Івано-Франкiвський художній музей,
,,Ізмаїльська картинна галерея  ,
,,Ізмаїльський краєзнавчий музей Придунав'я  ,
,,Ізмаїльський музей О.В. Суворова ,
,,Ізюмський краєзнавчий музей,
,,Ізяславський районний історико-краєзнавчий музей,
,,Іллічівський музей витончених мистецтв м.Iллiчiвська ім. О. М. Бiлого ,
,,Іржавецький меморіальний музей Л.М. Ревуцького,
,,Історико-археологічний музей Ленінського району,
,,"Історико-архітектурна пам'ятка-музей ""Київська фортеця""",
,,Історико-краєзнавчий музей м.Винники  ,
,,Історико-меморiальний музей О. Пархоменка,
,,Історико-меморіальний музей М. Грушевського,
,,Ічнянський краєзнавчий музей,
,,Кагарлицький краєзнавчий музей,
,,Кам'янсько-Днiпровський історико-aрхеологiчниймузей,
,,Канівський історичний музей,
,,Канівський музей народного декоративного мистецтва,
,,Карлівський історико-краєзнавчий музей,
,,Карпатський крайовий музей визвольних змагань,
,,Катеринопільський краєзнавчий музей,
,,Київський літературно-меморіальний будинок-музей М. Заньковецької,
,,Київський літературно-меморіальний будинок-музей Т.Г. Шевченка,
,,Київський літературно-меморіальний музей М. Рильського,
,,Київський літературно-меморіальний музей-квартира П. Тичини,
,,Київський музей О.С. Пушкіна,
,,Київський музей російського мистецтва,
,,Кіровоградський міський лiтературно-меморіальниймузей І.К. Карпенка-Карого,
,,Кіровоградський музей музичної культури iм. Кароля Шимановського,
,,Кіровоградський обласний краєзнавчий музей,
,,Кіровоградський обласний художній музей,
,,Кіровоградський художньо-меморiальний музей О.Осмьоркiна,
,,Кмитiвський музей образотворчого мистецтва iм. Й.Буханчука,
,,Кобеляцький музей літератури i мистецтв,
,,Ковельський історичний музей,
,,Козелецький музей історії ткацтва на Чернігівщині,
,,Комсомольський історико-краєзнавчий музей,
,,Комунальне підприємство Ялтинської міської ради «Поляна Казок»,
,,Конотопський краєзнавчий музей,
,,Копичинецький музей театрального мистецтва,
,,Корецький історичний музей,
,,Коропський регіональний історико-археологічний музей,
,,Кортеліський історичний музей,
,,Корюківський історичний музей,
,,Костопiльський краєзнавчий музей,
,,Костянтинiвський краєзнавчий музей,
,,"Краєзнавичй музей ""Дрогобиччина"" ",
,,Краєзнавчий музей Печенізького району,
,,Краєзнавчий музей Гайсинщини,
,,Краєзнавчий музей Новоукраїнського району,
,,Краматорський художній музей,
,,Красноармiйський історичний музей,
,,"Красногiрський музей історії пiдпiльної молодіжної організації ""Спартак""",
,,Красноградський краєзнавчий музей,
,,"Краснодонський державний ордена Дружби народів музей ""Молода гвардія""",
,,Краснолуцький музей бойової слави шахтарів на р.Мiус,
,,Кремiнський краєзнавчий музей,
,,Кременецький краєзнавчий музей,
,,Кременчуцький краєзнавчий музей,
,,Криворiзький краєзнавчий музей ,
,,Кримськотатарський музей мистецтв,
,,Кристинопiльський палац Потоцьких ,
,,Кролевецький краєзнавчий музей,
,,Куйбишевський краєзнавчий музей,
,,Куп'янський краєзнавчий музей,
,,Лiтературно-меморiальний музей Василя Стефаника,
,,Лiтературно-меморiальний музей Г. Сковороди,
,,Лiтературно-меморiальний музей Марка Черемшини,
,,Лiтературно-меморiальний музей Мате Залки,
,,Лiтературно-меморiальний музей О.Пушкiна ,
,,Лебединський краєзнавчий музей,
,,Лебединський художній музей,
,,Лисичанський краєзнавчий музей,
,,Лисянський історичний музей,
,,Лівадійський палац-музей,
,,Літературний Львів першої половини ХХ ст. ,
,,Літературно-меморіальний музей Юліуша Словацького в м. Кременець,
,,Літературно-меморіальний музей-садиба Олеся Гончара,
,,Літературно-меморіальний музей-садиба Івана Франка ,
,,Літературно-меморіальний будинок-музей М. Булгакова,
,,Літинський краєзнавчий музей,
,,Лобненський музей партизанської слави,
,,Лозівський краєзнавчий музей,
,,Лопатенський музей партизанської слави,
,,Лохвицький краєзнавчий музей ім. Г.С. Сковороди,
,,Лубенський краєзнавчий музей,
,,Луганський обласний краєзнавчий музей,
,,Луганський обласний художній музей,
,,Любомльський краєзнавчий музей,
,,Люботинський краєзнавчий музей,
,,Львiвська галерея мистецтв ,
,,Львiвський музей iсторiї релiгiї  ,
,,Львiвський iсторичний музей ,
,,Львівська Національна галерея мистецтв,
,,Львівський літературно - меморіальний музей Івана Франка  ,
,,Макіївський художньо-краєзнавчий музей,
,,Маневицький краєзнавчий музей,
,,Мануйлiвський лiтературно-меморiальний музей О.М. Горького,
,,Маньківський краєзнавчий музей,
,,Маріупольський краєзнавчий музей,
,,Мелітопольський краєзнавчий музей,
,,Меморiальна садиба Маркiяна Шашкевича  ,
,,Меморiальний будинок-музей А.А.Коцки ,
,,Меморiальний будинок-музейД.Яворницького ,
,,Меморiальний будинок-музейФ.Ф. Манайла ,
,,Меморiальний музей Михайла Грушевського у Львовi ,
,,Меморiальний музей Степана Бандери  ,
,,Меморіал героїчної оборони Одеси (411 берегова лінія) ,
,,Меморіальна садиба-музей Л. Курбаса,
,,Меморіальний будинок-музей Т.Г. Шевченка,
,,Меморіальний комплекс «Національний музей історії Великої Вітчизняної війни 1941-1945 років»,
,,Меморіальний комплекс «Національний музей історії Великої Вітчизняної війни 1941-1945 років»,
,,"Меморіальний комплекс-музей ""Молоткiвськатрагедія""",
,,Меморіальний музей O. Неприцького-Грановського,
,,Меморіальний музей С. Крушельницької,
,,Меморіальний музей Уласа Самчука,
,,Меморіальний музей-майстерня Теодозії Бриж  ,
,,Меморіальний музей-садиба I.С. Козловського,
,,Меморіальний музей-садиба К. Стеценка,
,,"Меморіальний музей ""Партизанська іскра""",
,,Меморіальний музей В. Івасюка,
,,Менський краєзнавчий музей,
,,Миколаївський обласний краєзнавчий музей,
,,Миколаївський обласний художній музей M.В.Верещагiна,
,,Миргородський краєзнавчий музей,
,,Миргородський літературно-меморіальний музей Давида Гурамішвілі,
,,Михайлівський краєзнавчий музей,
,,Міська художня галерея iм. С.I. Васильківського,
,,Міський краєзнавчий музей м. Нетішина,
,,Млинiвський краєзнавчий музей,
,,Могилів–Подільський краєзнавчий музей,
,,Монастирищенський краєзнавчий музей,
,,Монастирський музей лемківської культури і побуту,
,,"Музей ""Арсенал"" ",
,,"Музей ""Зборiвська битва""",
,,"Музей ""Лiтературне Приднiпров'я"" ",
,,"Музей ""Олеський замок"" ",
,,"Музей ""Пiдпiльний та партизанський рух наMиколаївщинi у роки Великої Вітчизняної війни1941-1945 рр.""",
,,"Музей ""Фiлiкi Етерiя"" ",
,,Музей “Золочівський замок” ,
,,Музей “Літературна Немирівщина”,
,,Музей “П‘ятничанська вежа” ,
,,Музей “Підгорецький замок” ,
,,Музей iсторiї мiста Днiпродзержинська ,
,,Музей альманаху “Русалки Дністрової”  ,
,,Музей Богдана Лепкого,
,,Музей бойової слави,
,,"Музей видатних діячів української культури - Лесі Українки, Михайла Старицького, Миколи Лисенка, Панаса Саксаганського",
,,Музей Г. Сєдова,
,,Музей генерал-хорунжого УПА Романа Шухевича (на правах сектора Львівського історичного музею)  ,
,,Музей Героя Радянського Союзу В. Порика,
,,Музей гетьманства,
,,Музей гетьманства,
,,Музей гончарного мистецтва братів Герасименків,
,,Музей історичних коштовностей України,
,,Музей історії авіації і космонавтики ім. О.Можайського,
,,Музей історії Десятинної церкви,
,,Музей історії м. Дебальцеве,
,,Музей історії м. Києва,
,,Музей історії міста Горлівка,
,,Музей історії міста Єнакієвого,
,,Музей історії міста Козятин,
,,Музей історії міста Краматорська,
,,Музей історії міста Харцизька,
,,Музей історії міста Хмельницького,
,,Музей історії міста Болехова і околиць,
,,Музей історії села Піски,
,,Музей історії та культури міста Луганська,
,,Музей історії Богуславщини,
,,Музей історії Голованiвського району,
,,Музей історії Долинського району,
,,Музей історії Маловисківського району,
,,Музей історії Новгородкiвського району,
,,Музей історії Онуфрiївського району,
,,Музей історії Устинівського району,
,,Музей книги i друкарства України,
,,Музей космонавтики iм. С. Корольова,
,,Музей культурної спадщини,
,,Музей Леопольда Левицького,
,,Музей Лесі Українки,
,,Музей М. Старицького,
,,Музей М. Стельмаха,
,,Музей М.В. Лисенка,
,,Музей мистецтв імені Богдана та Варвари Ханенкiв,
,,Музей мистецтва давньої української книги ,
,,Музей мініатюрної книги ім. В.О. Разумова,
,,Музей найдавніших пам‘яток Львова  ,
,,Музей народної архiтектури i побуту у Львовi  ,
,,Музей О.С. Пушкіна в Гурзуфі,
,,Музей П.І. Чайковського та Н.Ф. фон Мекк,
,,Музей партизанської слави,
,,Музей Петра Сагайдачного ,
,,Музей С.І. Олійника ,
,,Музей сакральної скульптури XVIII ст.''Творчiсть Iвана Пiнзеля'' ,
,,"Музей театрального, музичного та кіномистецтва України",
,,Музей українського народного декоративного мистецтва,
,,Музей “Берегиня” (історико-етнографічний),
,,Музей iсторiї давньоруського мiста Звенигорода ,
,,Музей визвольних змагань Прикарпатського краю,
,,Музей героїчної оборони i визволення Севастополя,
,,Музей історії міста Коломиї,
,,Музей народного мистецтва Гуцульщини таПокуття iм. Й. Кобринського,
,,Музей Олекси Довбуша,
,,Музей суднобудування та флоту,
,,Музей-майстерня I.П. Кавалерiдзе,
,,"Музей-меморiал ""Букринський плацдарм""",
,,Музейний культурно-виставочний комплекс ,
,,Музично-меморіальний музей Соломії Крушельницької ,
,,Мукачiвський iсторичний музей  ,
,,Мунiципальний музей приватних колекцiй iм. О.Блещунова ,
,,Нiкопольський краєзнавчий музейiм. М. Ломоносова ,
,,Національна картинна галерея ім. І.К.Айвазовського,
,,Національний меморіальний комплекс «Висота маршала І.С.Конєва»,
,,Національний музей «Меморіал пам’яті жертв голодоморів в Україні»,
,,Національний музей заповідник українського гончарства,
,,Національний музей історії України,
,,Національний музей історії України,
,,Національний музей літератури України,
,,Національний музей літератури України,
,,Національний музей народної архітектури та побуту України,
,,Національний музей Тараса Шевченка,
,,Національний музей у Львові імені АндреяШептицького,
,,Національний музей у Львові ,
,,Національний музей-заповідник українського гончарства в Опішному,
,,Національний музей-меморіал жертв окупаційних режимів «Тюрма на Лонцького»,
,,Національний науково-дослідний реставраційний центр України,
,,Національний художній музей України,
,,Національний художній музей України,
,,Національний музей Тараса Шевченка,
,,Нечаївський літературно-меморіальний музей Ю.І.Яновського,
,,Ніжинський краєзнавчий музей,
,,Новоайдарський краєзнавчий музей,
,,Новоархангельський районний краєзнавчий музей,
,,Новокаховська картинна галерея,
,,Новомиколаївський районний історико-краєзнавчиймузей,
,,Новомиргородський районний краєзнавчий музей,
,,Новоушицький районний історико-краєзнавчий музей,
,,Обласний археологічний музей,
,,Ободівський краєзнавчий музей,
,,Одеський історико-краєзнавчий музей ,
,,Одеський лiтературний музей,
,,Одеський літературно - меморіальний музей К. Паустовського ,
,,Одеський музей захiдного та схiдного мистецтва ,
,,Одеський художнiй музей,
,,Олександрiвський районний краєзнавчий музей,
,,Олександрійський краєзнавчий музей іменіХудякової Антоніни Федорівни,
,,Олександрійський музей миру,
,,Орiхiвський краєзнавчий музей,
,,Оратівський краєзнавчий музей,
,,Остерський краєзнавчий музей,
,,Охтирський краєзнавчий музей,
,,Очаківський вiйськово-iсторичний музей iм. О. Суворова,
,,Очаківський музей мариністичного живопису iм. Р. Судковського,
,,Павлоградський краєзнавчий музей ,
,,Пам'ятка дерев'яної архiтектури ХV-ХVIIстолiть  ,
,,Пам'ятка дерев'яної архiтектури ХV-ХVIIстолiть  ,
,,Педагогічно-меморіальний музей В.О. Сухомлинського,
,,Первомайський краєзнавчий музей,
,,Первомайський краєзнавчий музей,
,,Перевальський історичний музей,
,,Перемишлянський краєзнавчий музей ,
,,Петрівський районний музей історії,
,,Піщанський краєзнавчий музей,
,,Пологiвський краєзнавчий музей,
,,Полтавський краєзнавчий музей,
,,Полтавський музей дальньої авіації,
,,Полтавський художній музей-галерея мистецтв,
,,Полтавський лiтературно-меморiальний музей I.П.Котляревського,
,,Полтавський лiтературно-меморiальний музей В.Г. Короленка,
,,Полтавський лiтературно-меморiальний музей Панаса Мирного,
,,Попаснянський краєзнавчий музей,
,,Почаївський історико-художній музей,
,,Приазовський краєзнавчий музей,
,,Приватний музей гуцульського мистецтва родини Корнелюків,
,,Прилуцький краєзнавчий музей,
,,Приморський краєзнавчий музей,
,,Рiвненський краєзнавчий музей,
,,Радивилiвський краєзнавчий музей,
,,Районний україно-болгарський історичний музей,
,,Рокинівський музей історії сільського господарстваВолині-скансен,
,,Роменський краєзнавчий музей,
,,Рубіжанський міський музей,
,,Сакський міський історико-краєзнавчий музей,
,,Світанківський музей україно-чехо-словацькоїдружби,
,,Світловодський міський краєзнавчий музей,
,,Севастопольський художній музей ім. М.Н.Крошицького,
,,Семенівський історико-краєзнавчий музей,
,,Сімферопольський художній музей,
,,Славутський історичний музей,
,,Слов'яносербський краєзнавчий музей,
,,Слов'янський краєзнавчий музей,
,,Смілянський краєзнавчий музей,
,,Сосницький краєзнавчий музей ім. Ю.С.Виноградського,
,,Сосницький літературно-меморіальний музей О. Довженка,
,,Старобешiвський меморіальний музей П. Ангелiної,
,,Старокостянтинiвський історичний музей,
,,Стахановський iсторико-художнiй музей,
,,"Стрийський краєзнавчий музей ""Верховина"" ",
,,Сумський обласний краєзнавчий музей,
,,Сумський художній музей iм. Н. Онацького,
,,Тальнівський музей історії хліборобства,
,,Теребовлянський краєзнавчий музей,
,,Тернопільський обласний краєзнавчий музей,
,,Тернопільський обласний художній музей,
,,Тиврівський краєзнавчий музей,
,,Токмацький краєзнавчий музей,
,,Тростянецький краєзнавчий музей,
,,Тульчинський краєзнавчий музей,
,,"Український центр народної культури ""Музей Івана Гончара""",
,,Ульяновський районний історичний музей,
,,Уманський краєзнавчий музей,
,,Фастівський краєзнавчий музей,
,,Феодосійський літературно-меморіальний музей О.С. Гріна,
,,Феодосійський міський краєзнавчий музей,
,,Філія Національного музею історії України,
,,Філія Національного музею Тараса Шевченка,
,,Харківський історичний музей,
,,Харківський літературний музей,
,,Харківський літературний музей,
,,Харківський художній музей,
,,Херсонський обласний краєзнавчий музей,
,,Хмельницький обласний краєзнавчий музей,
,,Хмельницький обласний літературний музей,
,,Хмельницький районний літературно-краєзнавчий музей,
,,Хмельницький художній музей,
,,Хорольський краєзнавчий музей,
,,"Художній музей """"Бойківщина"" ",
,,"Художній музей ""Сокальщина"" ",
,,Художній музей ім. О. Шовкуненка,
,,Художньо - меморіальний музей Івана Труша ,
,,Художньо - меморіальний музей Леопольда Левицького ,
,,Художньо - меморіальний музей Олекси Новаківського ,
,,Художньо - меморіальний музей Олени Кульчицької ,
,,Художньо - меморіальний музей Устияновичів ,
,,Центральний музей Тавриди,
,,Цюрупинський історичний музей,
,,Червоноградський фiлiал Львiвського музею iсторiї релiгiї  ,
,,Черкаський обласний краєзнавчий музей,
,,Черкаський художній музей,
,,Чернівецький краєзнавчий музей,
,,Чернівецький музей народної архітектури тапобуту,
,,Чернівецький художній музей,
,,Чернігівський літературно-меморіальний музей-заповідник М. Коцюбинського,
,,Чернігівський обласний історичний музей ім. В.Тарновського,
,,Чернігівський обласний художній музей,
,,Чернігівський районний історичний музей,
,,Чорнухинський літературно-меморіальний музей Г.С. Сковороди,
,,Чорткiвський краєзнавчий музей,
,,Чугуївський художньо-меморіальний музей ім. I. Рєпіна,
,,Шаргородський музей образотворчого мистецтва,
,,Шосткинський краєзнавчий музей,
,,Шполянський краєзнавчий музей,
,,Шумський краєзнавчий музей,
,,Щорський історико-меморіальний музей М.О. Щорса,
,,Яготинський історичний музей,
,,Якимівський районний історико-краєзнавчий музей,
,,Ялтинський історико-літературний музей,
,,Ямпільський музей образотворчого мистецтва,
,Цирк,,
,,"Державне підприємство ""Державна циркова компанія України""",
,,"Державне підприємство ""Цирковий творчий колектив ""Зірки України""",
,,Дирекція пересувних циркових колективів України,
,,Дніпропетровський державний цирк,
,,Донецький державний цирк,
,,Запорізький державний цирк,
,,Криворізький державний цирк,
,,Луганський державний цирк,
