"","id","name","position","office","region","year","income","income_family","income_salary","income_salary_family","income_teaching","income_teaching_family","income_royalties","income_royalties_family","income_dividents","income_dividents_family","income_help","income_help_family","income_gifts","income_gifts_family","bank_deps","bank_deps_family","flat_area","flat_area_family","house_area","house_area_family","land_area","land_area_family","cars","cars_family","cars_cargo","cars_cargo_family","cars_info","cars_family_info","cars_info_year","cars_family_info_year"
"5727","chesno_543","Катеринчук Микола Дмитрович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2012",192470,140557,192470,0,0,0,0,0,0,0,0,0,0,0,0,0,81.4,0,0,0,1200,0,1,0,0,0,"Lexus LX 470 4664 куб. см, 175 кВт, 4890","","2005",""
"5728","chesno_377","Кацуба Сергій Володимирович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2011",969028,499276,969028,499276,0,0,0,0,0,0,0,0,0,0,0,6e+05,74.3,0,0,0,8864,0,1,3,0,0,"ВАЗ 2106 1568 см3, 55.5 кВт, 416.6 см","Mercedes-Benz 550 5498 см3, 285 кВт, 508.5 см;Mini Cooper 1598 см3, 128 кВт, 362.6 см;Volvo S80 2950 см3, 240 кВт, 482 см","1978","2008;2008;2011"
"5729","chesno_2007","Кий Сергій Вікторович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2013",187486599,0,169751,0,0,0,122516897,0,64799951,0,0,0,0,0,0,7160600,0,0,57.8,0,159552,0,3,0,2,0,"Skoda Rapid 1200 см.куб;Skoda Octavia A5 1798 см.куб;Rolls-Royce Ghost 6600 см.куб.","","2013;2012;2011",""
"5730","chesno_1958","Ківалов Сергій Васильович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2013",388522.21,2362745.22,214820.7,2317505.22,119540,0,0,0,18335.5,0,35826,0,0,0,12226310.8,0,113.16,113.16,518.1,672.2,1872,1000,0,1,0,0,"","Mercedes-Benz S500 550 куб.см 390 кВт","","2010"
"5731","chesno_269","Кличко Віталій Володимирович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2012",11204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,"","","",""
"5732","chesno_2019","Клімов Леонід Михайлович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2013",15943450,437882,198315,70228,0,0,0,0,3290241,367654,35094,0,0,0,3317150,36498353,300.4,403.8,268775,203494.5,0,2064,5,3,0,0,"Mercedes-Benz  5461;Mercedes-Benz  4663;ВАЗ 2109 1500;Mercedes-Benz  4663;Mercedes-Benz  4663","Porsche  3596;Lexus  5663;BMW X6 2979","2010;2013;;2013;2013","2011;2010;2011"
"5733","chesno_2343","Клімов Леонід Михайлович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2014",3336389,4096566,172503,76502,0,0,0,0,3153886,320064,0,0,0,3700000,3784086,36488353,300.4,571.3,268775,203494.5,0,2064,5,3,0,0,"Mercedes-Benz  5461 куб. см;Mercedes-Benz  4663 куб. см;ВАЗ 2109 1500 куб. см;Mercedes-Benz  4663 куб. см;Mercedes-Benz  4663 куб. см","Porsche  3596 куб. см;BMW X6 2979 куб. см;Lexus  5663 куб. см","2010;2013;;2013;2012","2011;2011;2010"
"5734","chesno_3","Княжицький Микола Леонідович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2011",390804,89744,371480,15624,0,0,0,0,0,0,0,0,0,0,0,0,67.3,53.6,0,52.9,0,1100,3,0,0,0,"Mitsubishi Lancer 1.31Gl 1298 см3;Subaru Legacy 2457 см3;Volvo S60 2435 см3","","1998;2004;2008",""
"5735","chesno_226","Кошулинський Руслан Володимирович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2012",30515.31,65850,29015.31,58000,0,0,0,0,1500,1450,0,0,0,0,83000,0,0,235.4,0,0,0,0,2,0,0,0,"Ford Transit Connect 1598 куб. см, 75 кВт, 425,5 см;ЗАЗ 968М 30,8 кВт, 376,5 см","","2004;1985",""
"5736","chesno_548","Крук Юрій Борисович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2011",837854,844641,215591,37266,0,0,0,0,322599,345534,35339,0,0,0,1657863,0,516.6,0,0,0,0,3802.1,1,1,0,0,"Mercedes-Benz GL550 5500 см3, 285 кВт","Mercedes-Benz S550 4663 см3, 250 кВт,","2008","2011"
"5737","chesno_1023","Кубів Степан Іванович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2013",1051991,212337,240185,0,6192,0,0,0,0,0,0,0,0,0,80300,0,0,378,0,0,8921,0,1,1,0,0,"Audi Q5 1984 см3","Toyota Corolla 1598 см3, 91 кВт, 454,5 см","2012",""
"5738","chesno_2348","Кубів Степан Іванович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2014",651737,244091,601172,0,4219,0,225,0,0,0,0,0,0,0,80000,0,0,378,174,0,9427,0,1,1,0,0,"Toyota Corolla 1998, 91, 454,5","Audi Q5 1984, 211, 462,9, л.егковий універсал","2006","2012"
"5739","chesno_928","Кузьменко Сергій Анатолійович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2013",275871,32113,236168,30439,0,0,0,0,0,0,34850,0,0,0,0,0,127.6,68.3,467.4,0,52480,20000,0,0,0,0,"","","",""
"5740","chesno_524","Кулініч Олег Іванович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2011",119984,15710,72192,15710,0,0,0,0,0,0,0,0,0,0,43,13000,0,0,0,0,0,0,1,0,1,0,"Volkswagen Touareg 2967 см3, 165 кВт","","2006",""
"5741","chesno_360","Коваль Олександр Іванович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2011",770060,31246,571278,0,0,0,0,0,35706,20230,36770,0,0,0,0,0,109.7,111,0,0,0,5400,0,1,0,0,"","Hyundai Accent 1500 см3, 78.7 кВт","","2008"
"5742","chesno_1821","Коваль Олександр Іванович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2013",973870,106527,209694,0,0,0,0,0,596153,14246,35094,0,0,0,230000,0,109.7,175,0,0,0,5400,0,0,0,0,"","","",""
"5743","chesno_327","Ковальчук Віталій Анатолійович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2012",70145,518327,70057,56263,0,0,0,0,88,457565,0,0,0,0,4559192,0,0,200,0,1142.9,0,2004,0,3,0,0,"","Toyota Land Cruiser 4461 куб. см;Toyota RAV4 1998 куб. см;Lexus RX 350 3456 куб. см","","2011;2003;2008"
"5744","chesno_923","Ковальчук Віталій Анатолійович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2013",242515,525762,185834,67950,0,0,0,0,21831,452839,34850,0,0,0,4620645,0,0,200,0,1142.9,0,2004,0,3,0,0,"","Lexus RX 350 3456;Toyota RAV 4 1998;Toyota Land Cruiser 4461","","2008;2003;2011"
"5745","chesno_428","Ковач Василь Ілліч","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2012",552473,338220,552419,41720,0,0,0,0,54,296500,0,0,0,0,3732182,98450,0,0,502.6,0,6500,1639,1,2,0,0,"Mercedes-Benz E320 3199 куб. см","Mercedes-Benz S 550 5461 куб. см;Lexus GS 300 2997 куб. см","1998","2008;2006"
"5746","chesno_1888","Козуб Олександр Андрійович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2013",236137.01,83227.2,201287.01,0,0,0,0,0,0,0,34850,0,0,0,197288,0,0,164.23,0,0,0,0,2,0,0,0,"Mercedes-Benz E250 CDI 2143;Toyota Camry 2632","","2012;2007",""
"5747","chesno_88","Кондратюк Олена Костянтинівна","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2011",1362448,2832985,221497,1207800,0,0,0,0,1130000,0,35095,0,0,0,0,35000,41.4,41.4,0,0,3470,0,0,2,0,0,"","BMW X3 легковий універсал В, 2494 см. куб., 141 кВт, 465 см;BMW X3 легковий універсал В, 2979 см. куб., 225 кВт, 465 см","","2006;2010"
"5748","chesno_202","Корж Павло Петрович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2011",251172,25800,216322,0,0,0,0,0,0,0,34850,0,0,0,0,0,0,0,0,160,1500,500,1,0,0,0,"Lexus R 400 h 3300 см3","","2008",""
"5749","chesno_2083","Гєллєр Євгеній Борисович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2013",60292344,27477,248302,27477,0,0,0,0,37735622,0,0,0,0,0,0,0,74.5,43.4,998,0,9100,0,1,0,0,0,"Land Rover Range Rover Autobiography ","","2013",""
"5750","chesno_911","Гінка Ярослав Ярославович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2013",271745.84,0,236651.84,0,0,0,0,0,0,0,35094,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Mitsubishi Lancer 1590 куб.см","","2006",""
"5751","chesno_1977","Гіршфельд Анатолій Мусійович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2013",1765816,475865,194522,182334,0,0,0,0,1499956,257531,35338,0,0,0,132314,26281,606.24,91.7,0,835.6,0,23904,1,1,0,0,"Mercedes-Benz ML350 3498 см.куб., 200 кВт, 478 см","Citroen Berlingo 1560 см.куб., 66 кВт, 438 см","2008","2011"
"5752","chesno_1840","Гладій Василь Іванович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2013",238516,169120,238062,46671,0,49,0,0,0,0,0,200,0,0,0,0,0,0,212.9,0,12900,13900,0,2,0,0,"","Honda CR-V 2354, 166;Mercedes-Benz E320 3199145","","2012;2001"
"5753","chesno_106","Гордієнко Сергій Володимирович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2012",212732,15237,212727,0,0,0,0,0,0,0,0,0,0,0,5000,0,57.2,71.1,0,0,0,4300,3,0,0,0,"Ford Fiesta 1388 куб. см;ЗАЗ 11307 Славута 1190 куб. см;Daewoo Lanos 1498 куб. см","","2008;2007;2008",""
"5754","chesno_550","Куровський Іван Іванович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2011",5385408,43808,209580,43808,0,0,0,0,0,0,34850,0,0,0,0,0,1434,349,635,400,7297,4797,1,1,0,1,"Land Rover Range Rover 4999 см3, 375 кВт","Mercedes-Benz HL350 3498 см3, 200 кВт","2011","2008"
"5755","chesno_2350","Кутовий Тарас Вікторович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2014",169899,37137,169899,37137,0,0,0,0,0,0,0,0,0,0,13200,0,0,247.7,0,0,0,18900,0,1,0,0,"","Porsche Cayenne Turbo універсал л.егковий, об'єм двигуна - 3598, потужність 220 кВт, довжина - 4846 см","","2011"
"5756","chesno_555","Лабунська Анжеліка Вікторівна","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2012",1553938,1767697,181008,38400,0,0,0,0,1372930,823317,0,0,0,0,5994750,127670,0,0,0,1090.7,1200,71026,0,2,0,0,"","Mercedes-Benz S450 4663;Mercedes-Benz G55 5439","","2006;2006"
"5757","chesno_783","Лабунська Анжеліка Вікторівна","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2013",2241000,628561,228809.77,34438.78,0,0,0,0,2412202,594122.2,35094,0,0,0,12161600,127670,0,0,0,1090.7,1200,91026,0,1,0,0,"","Mercedes-Benz S450 4663 куб. см","","2006"
"5758","chesno_83","Скосар Ігор Євгенійович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2011",4033656,11653,51960,11653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","Lexus LX 470 4700 см3, 175 кВт, 489 см","","2004"
"5759","chesno_1895","Смітюх Григорій Євдокимович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2013",15374421.62,682038.98,234988.62,306582.98,0,0,0,0,0,0,0,0,0,0,54000,27172316,2286.7,1458,1342,1986,372554,77888,1,0,0,0,"Infiniti М35Х 3500","","2010",""
"5760","chesno_1922","Соболєв Сергій Владиславович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2013",244139,174998,209289,46800,0,0,0,0,0,0,34850,0,0,0,0,0,0,59,0,399.2,3243,18213,0,2,0,0,"","Land Rover RANGE ROVER 4280 куб.см;Toyota COROLLA 1598 куб.см","","2007;2011"
"5761","chesno_384","Солошенко Микола Павлович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2011",927842,47075,195683,0,0,0,0,0,384453,28362,34850,0,0,0,297442,0,316.7,0,0,0,1200,0,1,1,0,0,"Audi A-6 2400 см3, 135 кВт","Audi Q5 584 см3, 162 кВт","2006","2009"
"5762","chesno_396","Сольвар Руслан Миколайович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2012",3033446,0,33446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","Lexus RX 3456 куб. см","","2008"
"5763","chesno_125","Спіріна Ірина Дмитрівна","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2011",110104,177000,95139,177000,14965,0,0,0,0,0,0,0,0,0,0,0,0,0,80.6,80,0,0,1,1,0,0,"Nissan  2500 см3","Nissan  2500 см3","2011","2011"
"5764","chesno_95","Стаднійчук Роман Васильович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2011",47000,31720,6000,28940,0,0,0,0,0,0,0,2780,0,0,0,0,0,48,0,0,19999,0,1,3,0,0,"Skoda Octavia Tour 1600 см3","Audi A6 3200 см3;Hyundai Getz 1600 см3;Toyota RAV4 2000 см3","2006","2007;2007;2007"
"5765","chesno_1996","Стаднійчук Роман Васильович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2013",322740,380984,157890,0,0,0,0,0,0,0,34850,10400,0,0,0,0,0,95.1,0,0,19999,0,0,1,0,0,"","Volkswagen Touareg 2500","","2006"
"5766","chesno_339","Струк Володимир Олексійович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2011",113933,0,113933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2646,0,1,0,0,0,"Mercedes-Benz CL500 5000 см3, 296 кВт, 4700 см","","2008",""
"5767","chesno_423","Сухий Ярослав Михайлович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2011",535600,94156,292261,0,0,0,0,0,64000,86000,35339,0,0,0,4e+05,0,0,47,0,268,400,2602,1,1,0,0,"Mercedes-Benz E500 5461 см3, 289 кВт","Toyota RAV4 2000 см3, 158 кВт","2010","2009"
"5768","chesno_1807","Сухий Ярослав Михайлович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2013",424544,120100,215962,0,0,0,0,0,23000,4000,35582,0,0,0,4e+05,0,0,47,0,268,400,2602,1,1,0,0,"Mercedes-Benz LM350 2,6 см.куб., 270 кВт","Lexus RX-450 3,5 cм.куб., 280 кВт","2013","2013"
"5769","chesno_45","Сушкевич Валерій Михайлович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2011",475825,109829,252768,43368,0,0,0,0,0,0,35828,0,0,0,3484955,0,164.6,46.3,0,0,0,0,1,0,0,0,"BMW 525 2500 см3","","1996",""
"5770","chesno_961","Сушкевич Валерій Михайлович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2013",457515,5266676,220084,63451,0,0,0,10000,14359,5136765,35826,0,0,0,3381589,0,164.6,46.3,0,0,0,0,2,0,0,0,"Volvo XC 70 2400 куб.см;BMW 525 2500 куб.см","","2013;1995",""
"5771","chesno_1883","Табалов Андрій Олександрович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2013",660409,10000,227980,0,0,0,0,0,0,0,0,0,0,0,0,62261,139.9,0,559.6,0,1331.4,0,1,1,0,0,"Toyota LAND CRUISER 200 4608 куб.см, 288 кВт, 4950 см","Land Rover Range Rover 1999 куб.см, 176 кВт, 4355 см","2013","2012"
"5772","chesno_2014","Табалов Олександр Миколайович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2013",953151,49566,235814,15566,0,0,0,0,0,0,0,0,0,0,0,48938,0,249.1,0,164.8,13680,2162.92,2,2,0,0,"Land Rover Range Rover 4999 см.куб, 375 кВт, 497,2 см;Mercedes-Benz S600 6208 см. куб, 386 кВт, 597,6 см","Land Rover Range Rover 4999 см.куб. 375 кВт, 497,2 см;Infiniti EX 35 3498 см.куб, 209 кВт, 486,5 см","2011;2007","2013;2007"
"5773","chesno_2576","Тарасюк Борис Іванович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2014",409435.46,19200,175126.41,19200,0,0,0,0,37839.17,0,0,0,0,0,0,0,254.8,0,0,0,690,0,1,0,0,0,"Volkswagen Touareg 2967 куб.см, 180 Квт/ 245 PS","","2012",""
"5774","chesno_149","Тедеєв Ельбрус Сосланович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2011",245598,30000,210259,30000,0,0,0,0,0,0,35339,0,0,0,0,0,124,0,0,0,0,6812,1,2,0,0,"Suzuki  2000 см3","Mercedes-Benz  5500 см;Land Rover Range Rover 3000 см3","2004","2010;2010"
"5775","chesno_485","Тимошенко Віктор Анатолійович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2011",32765,0,32765,0,0,0,0,0,0,0,0,0,0,0,106819,37350000,78.6,294.2,0,0,1000,0,0,2,0,0,"","BMW X1 Drive 200 1995 см3, 272 кВт;Honda CR-V 2354 см3, 176 кВт","","2011;2008"
"5776","chesno_2033","Тимошенко Віктор Анатолійович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2013",236547,7425,201209,0,0,0,0,0,0,0,35338,0,0,0,12898,37713337,78.6,402.8,0,0,1000,0,1,1,0,0,"Land Rover Range Rover V-4367","Honda CR-V V-2354","2012","2008"
"5777","chesno_295","Ткачук Геннадій Віталійович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2012",144413,13177,12496,13177,0,0,0,0,0,0,0,0,0,0,0,1835320,191.8,0,0,0,653,19344,0,0,0,0,"","","",""
"5778","chesno_238","Мирний Олександр Борисович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2012",16931546.9,0,199545.2,0,0,0,0,0,16532001.7,0,0,0,0,0,0,3e+05,0,0,0,0,0,0,2,0,1,0,"Mitsubishi Pajero 2476 куб. см, 77 кВт, 403 см;Mercedes-Benz  5998 куб. см, 290 кВт, 499 см","","1996;1996",""
"5779","chesno_1984","Мироненко Михайло Іванович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2013",272532.22,142828.13,237106.8,116219.26,0,0,0,0,87.42,3905.87,35338,0,0,0,30175.2,0,152.1,0,0,0,0,0,0,1,0,0,"","Toyota 4 Runner 3900 куб.см","","2006"
"5780","chesno_404","Мисик Володимир Юрійович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2011",161575,147725,36775,35375,0,0,0,0,0,0,0,0,0,0,0,6175869,40.35,40.35,0,0,5e+05,2600,8,2,12,7,"Lexus LX 570 5700 см3, 196 кВт;Mitsubishi Outlander 3000 см3, 162 кВт;Mitsubishi Outlander 3000 см3, 162 кВт;Toyota Sequoia 5700 см3, 280  кВт;ВАЗ 21021 500 см3, 52 кВ;ВАЗ 21093 500 см3, 60 кВ;ВАЗ 21093 500 см3,60 кВ;ВАЗ 21093 500 см3,60 кВ","BMW X5 3000 см3, 409 кВт;ВАЗ 21093 1500 см3, 60 кВт","2010;2010;2010;2008;1996;1999;1999;1999","2008;1999"
"5781","chesno_891","Михальчишин Юрій Адріянович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2013",244119,0,244119,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,"","","",""
"5782","chesno_257","Мірошниченко Ігор Михайлович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2012",504894,950738,11204,0,0,0,0,0,206050,0,0,0,0,0,35460,37250,110,0,0,0,0,0,0,1,0,0,"","Toyota Sequoia 5664 куб. см","","2012"
"5783","chesno_240","Міщенко Андрій Миколайович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2012",11204.39,8245.59,11204.39,8245.59,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,2250,0,0,0,0,0,"","","",""
"5784","chesno_694","Міщенко Андрій Миколайович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2013",243575,13764,243575,13764,0,0,0,0,0,0,0,0,0,0,0,0,90,76,0,0,2230,0,0,0,0,0,"","","",""
"5785","chesno_651","Міщенко Сергій Григорович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2013",1085990,37439,250097,36107,0,0,0,0,799,1332,35094,0,0,0,32377,0,81.4,0,423.9,0,2430.75,0,0,1,0,0,"","Suzuki Grand Vitara 2000 куб. см, 103 кВт","","2006"
"5786","chesno_40","Москаль Геннадій Геннадійович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2011",528643.08,0,289311.04,0,5000,0,0,0,0,0,35583.49,0,0,0,0,0,152,57.6,0,45.8,0,14000,0,0,0,0,"","","",""
"5787","chesno_935","Мочков Олександр Борисович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2013",237341.4,105946.9,202247.4,105946.9,0,0,0,0,0,0,35094,0,0,0,0,0,35.4,84.8,0,0,0,2542,0,2,0,0,"","Subaru Legacy 1994;Lexus GS 350 3456","","2007;2008"
"5788","chesno_175","Мошак Сергій Миколайович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2011",245070,144000,210220,0,0,0,0,0,0,0,34850,0,0,0,0,0,209,0,275,0,0,0,2,0,0,0,"Mercedes-Benz ME 3000 см3;Mercedes-Benz S500 5500 см3","","2011;2009",""
"5789","chesno_889","Мошак Сергій Миколайович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2012",2464235,0,214235,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,0,0,1000,0,2,0,0,0,"Mercedes-Benz S500 5500;Mercedes-Benz ML  3000 ","","2009;2011",""
"5790","chesno_517","Мошенський Валерій Захарович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2011",2518915,8935835,177335,177335,0,0,0,0,0,0,0,0,8518500,0,302370,41580,0,137,0,1510,10000,27623,0,1,0,0,"","Toyota Sequoia 5700 см3, 284 кВт, 521 см","","2008"
"5791","chesno_144","Олійник Володимир Миколайович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2012",209158.8,0,196429.72,0,0,0,0,0,0,0,0,0,0,0,0,0,51,85,0,486.5,0,2333,1,0,0,0,"Toyota Land Cruiser 200 VX 4461 куб. см, 4950 см","","2012",""
"5792","chesno_598","Омельченко Валерій Павлович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2011",602449,1180306,11569,91614,0,0,0,0,197358,77639,0,0,0,1011053,2310980,12081167,369.5,0,0,611,1000,3049,3,1,0,0,"BMW X6 4315 см3, 408 кВт;Land Rover  4999 см3, 375 кВт;Lexus RX 3500 см3, 203 кВт","Bentley Continental 5998 см3, 449 кВт","2011;2010;2010","2007"
"5793","chesno_2564","Омельянович Денис Сергійович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2014",3824556,136550,152512,0,0,0,2362335,0,1306897,109921,0,0,0,0,2830521,0,128,115,0,0,1322052,0,2,1,0,0,"Audi TT 3189 куб.см, 184 кВт, 418 см;Land Rover Range Rover Sport 4999 куб.см, 293 кВт, 480 см","BMW X6 xDrive 35i EH 226 кВт, 488 см","2008;2011","2011"
"5794","chesno_1857","Опанащенко Михайло Володимирович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2013",275560,167200,240710,23200,0,0,0,0,0,0,34850,0,0,0,68833,0,0,72,0,0,6430,1800,2,3,0,0,"BMW 320 1991 куб.см;Toyota Camry 2362 куб.см","Lexus LS 460L 4608 куб.см;Lexus RX 350 3500 куб.см;Hyundai H-200 2500 куб.см","1996;2008","2011;2006;2000"
"5795","chesno_33","Павелко Андрій Васильович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2011",1943374,673112,24000,146209,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,1,0,0,0,"Mercedes-Benz GL 5500 см3, 285 кВт, 508.7 см","","2007",""
"5796","chesno_322","Павленко Ростислав Миколайович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2011",78767,2206,60839,2206,17928,0,0,0,0,0,0,0,0,0,0,625,0,43,92.95,92.95,3380,250,1,0,0,0,"Mitsubishi Lancer X 1998 см3, 110 кВт","","2007",""
"5797","chesno_2254","Павлов Костянтин Юрійович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2014",180768,145754,171084,0,0,0,0,0,9684,444,0,0,0,0,796,0,0,69.1,255.03,0,1717.75,0,0,1,0,0,"","Toyota Highlander 3456 куб. см, 201 кВт, 478,5 см","","2013"
"5798","chesno_2045","Пазиняк Василь Степанович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2013",236406.99,0,236406.99,0,0,0,0,0,0,0,35094,0,0,0,0,0,0,0,105.5,0,30000,0,0,0,0,0,"","","",""
"5799","chesno_334","Палатний Артур Леонідович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2011",379818,0,10407,0,0,0,0,0,0,0,0,0,0,0,0,480,0,122.2,0,248.3,0,1200,1,1,0,0,"Lexus LX 570 5563 см3","Porsche Cayenne 3598 см3","2009","2011"
"5800","chesno_942","Палатний Артур Леонідович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2013",246580.37,0,210754.37,0,0,0,0,0,0,0,35826,0,0,0,0,0,0,0,0,248.3,0,1200,1,1,0,0,"Lexus LX 570 V-5,7; 499 см","Porsche Cayenne V-3 V-3,2; 478 см","2009","2011"
"5801","chesno_21","Парубій Андрій Володимирович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2012",210553,18952,210553,18952,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,1100,1,1,0,0,"Skoda Fabia 1200 куб. см, 47 кВт, 397 см","Toyota Camry 2400 куб. см, 117 кВт, 480.5 см","2006","2008"
"5802","chesno_288","Пацкан Валерій Васильович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2011",581244,280545,128037,232890,0,0,14976,0,0,0,0,6294,0,0,0,302000,69.4,0,0,307.3,9451,2200,1,3,0,0,"Chevrolet Nubira 1598 см3, 78 кВт","Toyota Highlander V6 4WD 3456 см3, 201 кВт;Toyota RAV4 1998 см3, 110 кВт;Toyota RAV4 1998 см3, 116 кВт","2004","2011;2002;2010"
"5803","chesno_2367","Пацкан Валерій Васильович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2014",1956238.02,491038.68,177427.86,184903.8,0,0,0,0,10.16,0,0,0,0,2898,973.2,0,156.3,0,0,307.3,10647,3589,0,1,0,0,"","Toyota RAV4 1998 куб. см, 116 кВт, 445 см","","2010"
"5804","chesno_2374","Різаненко Павло Олександрович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2014",168268,1375030,165390,0,0,0,0,0,2878,91550,0,0,0,0,2290271,0,262.9,324.3,0,0,0,0,2,1,0,0,"Porsche Cayenne 4,800 куб. см, 368 кВт;Volkswagen Multivan 2,469 куб. см, 128 кВт","Audi Q7 4,163 куб. см, 257 кВт","2007;2007","2007"
"5805","chesno_271","Розенко Павло Валерійович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2012",74204,87374,74204,82374,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Mercedes-Benz ML 430 4266 куб. см","","2000",""
